ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
138	"ENSMUSG00000108414.1"	"Snhg1"	chr19	+	8725781	8726102	8725781	8725826	8726066	8726102	138	118,273,154	482,1400,482	280,301,505	855,1228,1231	200	100	0.0045837212631	0.0851032120486	0.109,0.089,0.138	0.141,0.109,0.17	-0.028
139	"ENSMUSG00000108414.1"	"Snhg1"	chr19	+	8725781	8726102	8725781	8725924	8726066	8726102	139	812,1649,990	0,2,1	1191,1902,1327	4,0,5	200	100	1	1.0	1.0,0.998,0.998	0.993,1.0,0.993	0.003
140	"ENSMUSG00000108414.1"	"Snhg1"	chr19	+	8726066	8726443	8726066	8726102	8726238	8726443	140	88,259,114	460,1356,499	185,199,378	868,1180,1188	200	100	0.217795677744	0.63430484863	0.087,0.087,0.103	0.096,0.078,0.137	-0.011
141	"ENSMUSG00000025792.9"	"Slc25a10"	chr11	+	120497013	120497461	120497013	120497106	120497383	120497461	141	12,17,11	51,170,49	18,13,30	113,124,141	200	100	0.751943308149	1.0	0.105,0.048,0.101	0.074,0.05,0.096	0.011
142	"ENSMUSG00000092607.9"	"Scnm1"	chr3	-	95133199	95133628	95133199	95133288	95133557	95133628	142	9,52,11	119,297,63	30,24,69	215,287,274	200	100	0.673277366848	1.0	0.036,0.08,0.08	0.065,0.04,0.112	-0.007
144	"ENSMUSG00000066979.6"	"Bub3"	chr7	+	131561536	131563485	131561536	131561606	131563333	131563485	144	43,85,51	698,2071,717	58,85,108	1246,1610,1718	200	100	0.899342657183	1.0	0.03,0.02,0.034	0.023,0.026,0.03	0.002
145	"ENSMUSG00000014786.8"	"Slc9a5"	chr8	+	105356530	105357173	105356530	105356751	105356970	105357173	145	4,20,6	6,22,9	15,14,41	9,15,17	200	100	0.0395942069219	0.269149973573	0.25,0.313,0.25	0.455,0.318,0.547	-0.169
147	"ENSMUSG00000025499.18"	"Hras"	chr7	-	141190929	141191467	141190929	141191227	141191341	141191467	147	309,750,261	13,34,16	439,598,602	30,21,19	200	100	0.607553080095	1.0	0.922,0.917,0.891	0.88,0.934,0.941	-0.008
148	"ENSMUSG00000025499.18"	"Hras"	chr7	-	141191341	141192290	141191341	141191467	141192130	141192290	148	20,51,15	282,867,295	35,45,35	493,607,650	200	100	0.539648864176	0.948632732744	0.034,0.029,0.025	0.034,0.036,0.026	-0.003
149	"ENSMUSG00000020964.14"	"Sel1l"	chr12	-	91813831	91814693	91813831	91814004	91814618	91814693	149	1,1,0	68,222,55	0,4,11	160,174,232	200	100	0.954952001243	1.0	0.007,0.002,0.0	0.0,0.011,0.023	-0.008
150	"ENSMUSG00000031532.6"	"Saraf"	chr8	+	34167718	34168611	34167718	34167857	34168456	34168611	150	6,35,6	242,600,185	17,24,35	366,515,459	200	100	0.222536335407	0.639240894558	0.012,0.028,0.016	0.023,0.023,0.037	-0.009
151	"ENSMUSG00000017418.14"	"Arl5b"	chr2	+	15076255	15082452	15076255	15076295	15081901	15082452	151	182,540,134	1,0,0	371,378,413	0,0,0	200	100	1	1.0	0.989,1.0,1.0	1.0,1.0,1.0	-0.004
152	"ENSMUSG00000070493.3"	"Chchd2"	chr5	-	129882428	129884183	129882428	129882579	129883933	129884183	152	5,21,5	194,529,153	10,17,12	246,414,424	200	100	0.900141569619	1.0	0.013,0.019,0.016	0.02,0.02,0.014	-0.002
153	"ENSMUSG00000026080.13"	"Chst10"	chr1	-	38863866	38868086	38863866	38866035	38867980	38868086	153	0,0,0	13,27,11	0,0,3	14,26,20	200	100	1	1.0	0.0,0.0,0.0	0.0,0.0,0.07	-0.023
154	"ENSMUSG00000026554.15"	"Dcaf8"	chr1	+	172186295	172187460	172186295	172186368	172187352	172187460	154	15,41,8	1,5,14	23,32,70	3,1,7	200	100	0.0756061600454	0.358895283633	0.882,0.804,0.222	0.793,0.941,0.833	-0.22
155	"ENSMUSG00000024446.13"	"Rpp21"	chr17	-	36257441	36257706	36257441	36257524	36257605	36257706	155	10,16,10	98,287,71	11,20,22	128,203,226	180	100	0.446107242315	0.889909128353	0.054,0.03,0.073	0.046,0.052,0.051	0.003
160	"ENSMUSG00000040549.16"	"Ckap5"	chr2	+	91559048	91560911	91559048	91559162	91560806	91560911	160	8,25,7	216,556,235	23,15,44	395,407,635	200	100	0.067614832869	0.340051295326	0.018,0.022,0.015	0.028,0.018,0.033	-0.008
163	"ENSMUSG00000056962.11"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840409	116840545	163	15,66,17	0,3,0	31,61,71	1,2,0	200	100	0.448793695158	0.890908912709	1.0,0.917,1.0	0.939,0.938,1.0	0.013
164	"ENSMUSG00000056962.11"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839931	116840409	116840545	164	16,67,16	0,17,2	31,62,70	6,9,8	200	100	0.883446707744	1.0	1.0,0.663,0.8	0.721,0.775,0.814	0.051
165	"ENSMUSG00000056962.11"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840447	116840545	165	140,351,95	2,4,6	201,318,366	2,8,7	200	100	0.923171310049	1.0	0.972,0.978,0.888	0.98,0.952,0.963	-0.019
166	"ENSMUSG00000056962.11"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839931	116840447	116840545	166	141,352,94	1,2,0	201,319,365	4,3,10	200	100	0.00468750949381	0.0851032120486	0.986,0.989,1.0	0.962,0.982,0.948	0.028
167	"ENSMUSG00000025915.14"	"Sgk3"	chr1	+	9885666	9886142	9885666	9885753	9885988	9886142	167	1,0,0	1,0,0	1,2,4	0,0,1	200	100	1	1.0	0.333,NA,NA	1.0,1.0,0.667	-0.556
168	"ENSMUSG00000025915.14"	"Sgk3"	chr1	+	9885666	9886142	9885666	9885753	9886046	9886142	168	3,2,0	9,50,29	1,0,4	26,35,46	200	100	0.677470527311	1.0	0.143,0.02,0.0	0.019,0.0,0.042	0.034
170	"ENSMUSG00000026289.15"	"Atg16l1"	chr1	+	87785875	87786346	87785875	87785996	87786240	87786346	170	9,12,7	24,96,33	16,12,45	65,73,79	200	100	0.0390516433391	0.267962377493	0.158,0.059,0.096	0.11,0.076,0.222	-0.032
171	"ENSMUSG00000026457.14"	"Adipor1"	chr1	+	134423957	134424922	134423957	134424074	134424750	134424922	171	17,47,17	260,753,232	27,36,34	564,733,599	200	100	0.195179916532	0.601565109496	0.032,0.03,0.035	0.023,0.024,0.028	0.007
173	"ENSMUSG00000035234.18"	"Abraxas1"	chr5	-	100805191	100806489	100805191	100805451	100805897	100806489	173	10,30,12	8,21,10	33,47,40	10,20,12	200	100	0.00666191085025	0.103337082259	0.385,0.417,0.375	0.623,0.54,0.625	-0.204
177	"ENSMUSG00000036553.16"	"Sh3tc1"	chr5	-	35699710	35700407	35699710	35699795	35700256	35700407	177	8,26,8	0,3,0	26,32,19	0,0,0	200	100	0.816418469166	1.0	1.0,0.813,1.0	1.0,1.0,1.0	-0.062
178	"ENSMUSG00000036553.16"	"Sh3tc1"	chr5	-	35699710	35700407	35699710	35699907	35700256	35700407	178	0,0,0	1,17,4	0,1,0	9,30,16	200	100	1	1.0	0.0,0.0,0.0	0.0,0.016,0.0	-0.005
181	"ENSMUSG00000006589.8"	"Aprt"	chr8	-	122576118	122576621	122576118	122576231	122576514	122576621	181	18,36,6	4,8,2	20,20,38	6,7,3	200	100	0.858994981761	1.0	0.692,0.692,0.6	0.625,0.588,0.864	-0.031
182	"ENSMUSG00000006589.8"	"Aprt"	chr8	-	122576118	122576621	122576118	122576252	122576514	122576621	182	18,35,9	2,3,1	16,19,44	4,4,4	200	100	0.292249673845	0.744396999066	0.818,0.854,0.818	0.667,0.704,0.846	0.091
183	"ENSMUSG00000080268.4"	"Brms1"	chr19	+	5046649	5046911	5046649	5046729	5046814	5046911	183	1,4,0	84,307,86	6,5,7	161,244,288	184	100	0.649272187072	1.0	0.006,0.007,0.0	0.02,0.011,0.013	-0.01
184	"ENSMUSG00000069049.11"	"Eif2s3y"	chrY	+	1016056	1017508	1016056	1016191	1017363	1017508	184	10,0,31	0,0,1	8,0,0	2,0,0	200	100	1	1.0	1.0,NA,0.939	0.667,NA,NA	0.302
185	"ENSMUSG00000064289.15"	"Tank"	chr2	+	61643714	61644422	61643714	61643785	61644306	61644422	185	7,4,5	46,97,48	5,13,12	98,121,119	200	100	0.747160059227	1.0	0.071,0.02,0.05	0.025,0.051,0.048	0.006
186	"ENSMUSG00000033475.15"	"Tomm6"	chr17	-	47686739	47687288	47686739	47687062	47687187	47687288	186	9,28,9	28,90,24	26,26,29	35,58,66	200	100	0.0444851704348	0.282929291706	0.138,0.135,0.158	0.271,0.183,0.18	-0.068
187	"ENSMUSG00000006471.18"	"Ndor1"	chr2	-	25247959	25248485	25247959	25248054	25248335	25248485	187	8,29,16	0,0,0	16,30,57	0,1,1	200	100	1	1.0	1.0,1.0,1.0	1.0,0.938,0.966	0.032
188	"ENSMUSG00000006471.18"	"Ndor1"	chr2	-	25249793	25250197	25249793	25250003	25250095	25250197	188	4,9,11	28,101,32	14,15,30	63,70,94	191	100	0.0389311223162	0.267962377493	0.07,0.045,0.153	0.104,0.101,0.143	-0.027
192	"ENSMUSG00000037563.15"	"Rps16"	chr7	+	28352176	28352410	28352176	28352273	28352362	28352410	192	54,147,46	4414,14120,4663	101,126,144	7884,10711,11134	188	100	1	1.0	0.006,0.006,0.005	0.007,0.006,0.007	-0.001
193	"ENSMUSG00000036002.12"	"Fam214b"	chr4	-	43035835	43037206	43035835	43036804	43037062	43037206	193	0,0,1	13,68,11	3,1,9	37,49,31	200	100	0.00140940738337	0.0447654630813	0.0,0.0,0.043	0.039,0.01,0.127	-0.044
194	"ENSMUSG00000038346.18"	"Zfp384"	chr6	+	125024032	125024552	125024032	125024270	125024413	125024552	194	4,17,10	2,2,0	10,9,31	4,3,8	200	100	0.0601681057708	0.322605518884	0.5,0.81,1.0	0.556,0.6,0.66	0.165
195	"ENSMUSG00000038346.18"	"Zfp384"	chr6	+	125024032	125024552	125024032	125024270	125024504	125024552	195	9,19,10	14,99,44	16,16,41	62,66,76	200	100	0.232577830178	0.651256980389	0.243,0.088,0.102	0.114,0.108,0.212	-0.0
196	"ENSMUSG00000038346.18"	"Zfp384"	chr6	+	125024032	125025082	125024032	125024270	125024745	125025082	196	3,16,8	3,15,3	11,3,49	7,14,8	200	100	0.921621705579	1.0	0.333,0.348,0.571	0.44,0.097,0.754	-0.013
197	"ENSMUSG00000038346.18"	"Zfp384"	chr6	+	125024032	125025082	125024032	125024552	125024745	125025082	197	4,17,4	31,94,42	12,7,43	82,75,93	200	100	0.0852579256558	0.381919173907	0.061,0.083,0.045	0.068,0.045,0.188	-0.037
198	"ENSMUSG00000038346.18"	"Zfp384"	chr6	+	125024032	125025082	125024032	125024270	125024862	125025082	198	38,103,20	1,1,0	54,62,76	0,0,0	200	100	1	1.0	0.95,0.981,1.0	1.0,1.0,1.0	-0.023
201	"ENSMUSG00000034799.16"	"Unc13a"	chr8	-	71662480	71662928	71662480	71662535	71662854	71662928	201	0,0,0	3,2,4	2,0,2	6,5,5	200	100	0.360478525024	0.813393694827	0.0,0.0,0.0	0.143,0.0,0.167	-0.103
202	"ENSMUSG00000019312.10"	"Grb7"	chr11	+	98451594	98451919	98451594	98451716	98451841	98451919	202	0,0,2	19,71,28	0,0,3	41,49,60	200	100	1	1.0	0.0,0.0,0.034	0.0,0.0,0.024	0.003
203	"ENSMUSG00000019312.10"	"Grb7"	chr11	+	98453180	98453593	98453180	98453291	98453494	98453593	203	4,1,2	30,46,16	2,3,9	28,40,42	200	100	0.176204182378	0.567365538115	0.063,0.011,0.059	0.034,0.036,0.097	-0.011
207	"ENSMUSG00000030058.17"	"Copg1"	chr6	+	87892632	87893953	87892632	87892719	87893795	87893953	207	22,52,18	251,829,226	52,53,89	465,516,632	200	100	0.000872065053556	0.033712702496	0.042,0.03,0.038	0.053,0.049,0.066	-0.019
208	"ENSMUSG00000030058.17"	"Copg1"	chr6	+	87908535	87909802	87908535	87908633	87909663	87909802	208	10,18,6	268,763,205	13,13,33	548,634,705	200	100	0.563194036414	0.968171191464	0.018,0.012,0.014	0.012,0.01,0.023	-0.0
209	"ENSMUSG00000042487.6"	"Leo1"	chr9	+	75447101	75448396	75447101	75447206	75448301	75448396	209	3,11,7	194,491,126	1,7,15	355,443,418	200	100	0.902556504117	1.0	0.008,0.011,0.027	0.001,0.008,0.018	0.006
210	"ENSMUSG00000042487.6"	"Leo1"	chr9	+	75455640	75457193	75455640	75455775	75457057	75457193	210	5,17,8	137,460,131	12,28,20	293,398,407	200	100	0.202072606911	0.610981091612	0.018,0.018,0.03	0.02,0.034,0.024	-0.004
212	"ENSMUSG00000063511.11"	"Snrnp70"	chr7	-	45380716	45383184	45380716	45380818	45381824	45383184	212	52,85,41	0,0,0	102,109,278	0,4,3	200	100	0.463807297366	0.897783142146	1.0,1.0,1.0	1.0,0.932,0.979	0.03
213	"ENSMUSG00000063511.11"	"Snrnp70"	chr7	-	45380716	45383184	45380716	45380818	45383124	45383184	213	63,110,59	3,8,2	143,145,334	6,13,10	200	100	0.961421343972	1.0	0.913,0.873,0.937	0.923,0.848,0.944	0.003
219	"ENSMUSG00000030231.11"	"Plekha5"	chr6	+	140593554	140597110	140593554	140593657	140596248	140597110	219	2,13,8	18,45,19	19,12,20	62,51,61	200	100	0.707003851976	1.0	0.053,0.126,0.174	0.133,0.105,0.141	-0.009
220	"ENSMUSG00000113093.1"	"Gm36862"	chr12	+	17563525	17564113	17563525	17563684	17563958	17564113	220	1,2,0	0,2,0	2,2,0	0,0,0	200	100	1	1.0	1.0,0.333,NA	1.0,1.0,NA	-0.334
221	"ENSMUSG00000019951.10"	"Uhrf1bp1l"	chr10	+	89808517	89809778	89808517	89808660	89809627	89809778	221	12,31,12	33,77,20	15,14,32	67,53,66	200	100	0.286315798937	0.736026098377	0.154,0.168,0.231	0.101,0.117,0.195	0.047
222	"ENSMUSG00000024871.11"	"Doc2g"	chr19	+	4004322	4004648	4004322	4004432	4004512	4004648	222	2,3,0	12,15,5	4,4,5	13,19,15	179	100	0.0981747307407	0.417908724279	0.085,0.101,0.0	0.147,0.105,0.157	-0.074
223	"ENSMUSG00000038412.8"	"Higd1a"	chr9	-	121848562	121850322	121848562	121849689	121850187	121850322	223	21,59,16	483,1355,512	24,40,65	755,1171,1038	200	100	0.663679985578	1.0	0.021,0.021,0.015	0.016,0.017,0.03	-0.002
224	"ENSMUSG00000067369.12"	"Trmt2b"	chrX	-	134238142	134238586	134238142	134238242	134238466	134238586	224	1,1,0	8,30,13	1,0,1	20,25,19	200	100	1	1.0	0.059,0.016,0.0	0.024,0.0,0.026	0.008
225	"ENSMUSG00000067369.12"	"Trmt2b"	chrX	-	134240078	134240569	134240078	134240180	134240354	134240569	225	2,2,0	15,37,16	1,3,3	20,36,33	200	100	0.367203033746	0.823756194374	0.063,0.026,0.0	0.024,0.04,0.043	-0.006
226	"ENSMUSG00000042594.16"	"Sh2b3"	chr5	-	121818464	121818854	121818464	121818649	121818759	121818854	226	14,25,13	0,0,0	23,31,41	0,1,0	200	100	1	1.0	1.0,1.0,1.0	1.0,0.939,1.0	0.02
227	"ENSMUSG00000042594.16"	"Sh2b3"	chr5	-	121818464	121818854	121818464	121818679	121818759	121818854	227	7,17,7	32,74,19	12,21,26	68,54,73	179	100	0.394622381446	0.84625843601	0.109,0.114,0.171	0.09,0.178,0.166	-0.013
229	"ENSMUSG00000033669.8"	"Zfp7"	chr15	+	76888230	76892395	76888230	76888347	76890006	76892395	229	2,5,4	36,99,36	3,8,13	47,87,65	200	100	0.0583388033713	0.318051687705	0.027,0.025,0.053	0.031,0.044,0.091	-0.02
230	"ENSMUSG00000021235.13"	"Coq6"	chr12	+	84368142	84368709	84368142	84368201	84368585	84368709	230	10,32,6	133,267,79	24,19,44	173,196,202	200	100	0.0308314378194	0.241713160021	0.036,0.057,0.037	0.065,0.046,0.098	-0.026
231	"ENSMUSG00000021235.13"	"Coq6"	chr12	+	84370255	84371031	84370255	84370354	84370923	84371031	231	37,81,27	7,7,9	58,64,70	13,8,7	200	100	0.708706214108	1.0	0.725,0.853,0.6	0.69,0.8,0.833	-0.048
232	"ENSMUSG00000021235.13"	"Coq6"	chr12	+	84370255	84371031	84370255	84370386	84370923	84371031	232	7,7,10	65,188,51	12,6,16	128,142,143	200	100	0.995369153705	1.0	0.051,0.018,0.089	0.045,0.021,0.053	0.013
233	"ENSMUSG00000021235.13"	"Coq6"	chr12	+	84370255	84371558	84370255	84371031	84371450	84371558	233	12,16,13	1,6,2	8,10,20	2,7,3	200	100	0.419479457994	0.866088689013	0.857,0.571,0.765	0.667,0.417,0.769	0.113
234	"ENSMUSG00000029363.14"	"Rfc5"	chr5	-	117381835	117382465	117381835	117381913	117382335	117382465	234	10,33,11	248,673,245	42,35,74	386,493,474	200	100	4.836990114e-07	0.000322627240604	0.02,0.024,0.022	0.052,0.034,0.072	-0.031
235	"ENSMUSG00000002949.15"	"Timm44"	chr8	-	4265225	4266680	4265225	4265276	4266555	4266680	235	19,54,12	186,585,193	23,33,73	320,523,487	200	100	0.553655204721	0.96118693792	0.049,0.044,0.03	0.035,0.031,0.07	-0.004
236	"ENSMUSG00000029661.16"	"Col1a2"	chr6	+	4508939	4509639	4508939	4508954	4509603	4509639	236	5,14,9	122,345,147	15,11,21	282,277,452	200	100	0.861406105043	1.0	0.02,0.02,0.03	0.026,0.019,0.023	0.001
237	"ENSMUSG00000029661.16"	"Col1a2"	chr6	+	4534580	4535488	4534580	4534688	4535380	4535488	237	10,25,11	105,256,72	15,21,42	192,234,320	200	100	0.878541059212	1.0	0.045,0.047,0.071	0.038,0.043,0.062	0.007
239	"ENSMUSG00000047767.17"	"Atg16l2"	chr7	-	101291486	101291999	101291486	101291592	101291714	101291999	239	0,3,4	0,2,0	13,10,25	2,0,0	200	100	1	1.0	NA,0.429,1.0	0.765,1.0,1.0	-0.207
240	"ENSMUSG00000047767.17"	"Atg16l2"	chr7	-	101291486	101291999	101291486	101291592	101291878	101291999	240	2,7,6	17,45,7	10,11,21	26,36,35	200	100	0.0756249948685	0.358895283633	0.056,0.072,0.3	0.161,0.133,0.231	-0.032
241	"ENSMUSG00000047767.17"	"Atg16l2"	chr7	-	101292107	101292424	101292107	101292179	101292353	101292424	241	5,8,4	13,17,16	7,9,18	25,28,21	200	100	0.521479620228	0.931495181346	0.161,0.19,0.111	0.123,0.138,0.3	-0.033
242	"ENSMUSG00000047767.17"	"Atg16l2"	chr7	-	101296507	101297008	101296507	101296573	101296756	101297008	242	2,12,5	10,3,9	10,5,35	15,27,22	200	100	0.874585982241	1.0	0.091,0.667,0.217	0.25,0.085,0.443	0.066
244	"ENSMUSG00000036819.14"	"Jmjd4"	chr11	+	59450674	59453645	59450674	59450840	59453510	59453645	244	3,4,3	80,217,64	6,12,5	118,157,167	200	100	0.0566299539095	0.313722419083	0.018,0.009,0.023	0.025,0.037,0.015	-0.009
245	"ENSMUSG00000037470.14"	"Uggt1"	chr1	-	36162204	36163410	36162204	36162363	36163220	36163410	245	3,7,3	71,229,85	4,5,6	207,228,259	200	100	0.499529783244	0.92031774139	0.021,0.015,0.017	0.01,0.011,0.011	0.007
247	"ENSMUSG00000090077.9"	"Lime1"	chr2	+	181382486	181382703	181382486	181382544	181382615	181382703	247	8,27,20	38,82,38	21,28,69	45,67,98	170	100	0.0388362927272	0.267962377493	0.11,0.162,0.236	0.215,0.197,0.293	-0.066
248	"ENSMUSG00000018199.9"	"Ro60"	chr1	-	143760352	143761386	143760352	143760466	143761269	143761386	248	4,15,7	95,247,86	6,6,12	194,185,240	200	100	0.155362602861	0.53087528744	0.021,0.029,0.039	0.015,0.016,0.024	0.011
249	"ENSMUSG00000052488.7"	"Cherp"	chr8	-	72469863	72470227	72469863	72470015	72470089	72470227	249	6,12,7	39,84,40	9,10,39	54,64,137	173	100	0.115371477699	0.44928629676	0.082,0.076,0.092	0.088,0.083,0.141	-0.021
250	"ENSMUSG00000035585.16"	"Tsen34"	chr7	+	3694597	3695227	3694597	3694844	3694977	3695227	250	13,17,10	304,834,303	9,20,51	509,737,682	200	100	0.0634964587932	0.331675305253	0.021,0.01,0.016	0.009,0.013,0.036	-0.004
251	"ENSMUSG00000025137.15"	"Pcyt2"	chr11	-	120612000	120612601	120612000	120612083	120612462	120612601	251	25,63,28	76,197,54	98,97,114	103,129,90	200	100	4.11331613215e-09	4.57263643357e-06	0.141,0.138,0.206	0.322,0.273,0.388	-0.166
252	"ENSMUSG00000020377.15"	"Ltc4s"	chr11	-	50237193	50237440	50237193	50237264	50237340	50237440	252	0,0,1	1,0,2	3,1,0	0,4,3	175	100	1	1.0	0.0,NA,0.222	1.0,0.125,0.0	-0.264
255	"ENSMUSG00000024012.18"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332238	29332660	29332778	255	1384,4012,1299	3,23,7	2341,3031,2980	17,17,21	200	100	0.27544598614	0.72002085076	0.996,0.989,0.989	0.986,0.989,0.986	0.004
256	"ENSMUSG00000024012.18"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332257	29332660	29332778	256	1234,3597,1147	3,8,5	2082,2721,2668	3,11,14	200	100	1	1.0	0.995,0.996,0.991	0.997,0.992,0.99	0.001
257	"ENSMUSG00000024012.18"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332279	29332660	29332778	257	1126,3355,1042	0,13,4	1934,2510,2510	2,5,11	200	100	1	1.0	1.0,0.992,0.992	0.998,0.996,0.991	-0.0
258	"ENSMUSG00000024012.18"	"Mtch1"	chr17	-	29333513	29333842	29333513	29333589	29333774	29333842	258	16,30,9	632,1672,515	15,30,39	844,1034,1055	200	100	0.0728671753724	0.350289184675	0.012,0.009,0.009	0.009,0.014,0.018	-0.004
260	"ENSMUSG00000031858.16"	"Mau2"	chr8	-	70022619	70023697	70022619	70022669	70023606	70023697	260	11,32,28	3,5,1	29,28,67	0,2,5	200	100	0.133678245189	0.488834372484	0.647,0.762,0.933	1.0,0.875,0.87	-0.134
261	"ENSMUSG00000031858.16"	"Mau2"	chr8	-	70022619	70023697	70022619	70022669	70023610	70023697	261	12,33,28	60,110,41	30,31,68	89,110,128	200	100	0.617552168488	1.0	0.091,0.13,0.255	0.144,0.124,0.21	-0.001
262	"ENSMUSG00000031858.16"	"Mau2"	chr8	-	70022619	70023697	70022619	70022669	70023613	70023697	262	12,35,29	72,172,41	29,37,73	128,124,127	200	100	0.34909955678	0.805492068162	0.077,0.092,0.261	0.102,0.13,0.223	-0.008
263	"ENSMUSG00000031858.16"	"Mau2"	chr8	-	70028618	70029235	70028618	70028774	70029207	70029235	263	34,50,32	102,320,109	34,47,92	224,269,285	200	100	0.84917131404	1.0	0.143,0.072,0.128	0.071,0.08,0.139	0.018
264	"ENSMUSG00000001305.5"	"Rrp15"	chr1	-	186737587	186739863	186737587	186737685	186739603	186739863	264	12,36,19	272,744,209	19,35,62	477,641,617	200	100	0.300019065237	0.750979445402	0.022,0.024,0.043	0.02,0.027,0.048	-0.002
265	"ENSMUSG00000022283.15"	"Pabpc1"	chr15	-	36597972	36598312	36597972	36598127	36598201	36598312	265	10,33,20	857,3024,1345	39,42,100	1738,2076,4320	173	100	0.0680501972083	0.340051295326	0.007,0.006,0.009	0.013,0.012,0.013	-0.005
266	"ENSMUSG00000000202.9"	"Btbd17"	chr11	-	114791216	114794126	114791216	114792522	114793849	114794126	266	2,21,4	43,106,31	25,13,24	64,81,87	200	100	0.0151109764337	0.159074851366	0.023,0.09,0.061	0.163,0.074,0.121	-0.061
267	"ENSMUSG00000018999.14"	"Slc35b4"	chr6	-	34163588	34166423	34163588	34163670	34166373	34166423	267	2,3,2	27,104,31	8,3,8	64,84,101	200	100	0.0864415631105	0.385920499295	0.036,0.014,0.031	0.059,0.018,0.038	-0.011
268	"ENSMUSG00000022295.8"	"Atp6v1c1"	chr15	+	38679319	38681165	38679319	38679411	38681066	38681165	268	2,5,3	59,218,79	0,2,6	170,157,167	200	100	0.691617116506	1.0	0.017,0.011,0.019	0.0,0.006,0.018	0.008
269	"ENSMUSG00000022295.8"	"Atp6v1c1"	chr15	+	38689124	38690659	38689124	38689222	38690532	38690659	269	3,10,4	74,232,92	8,7,15	138,213,166	200	100	0.25480769016	0.690365864722	0.02,0.021,0.021	0.028,0.016,0.043	-0.008
270	"ENSMUSG00000038429.10"	"Usp5"	chr6	-	124816983	124817471	124816983	124817068	124817317	124817471	270	24,28,22	369,1000,303	24,35,60	673,791,866	200	100	0.569417163544	0.973203231953	0.031,0.014,0.035	0.018,0.022,0.033	0.002
273	"ENSMUSG00000079110.11"	"Capn3"	chr2	+	120502386	120502593	120502386	120502444	120502528	120502593	273	1,9,0	3,0,3	2,0,1	6,7,9	183	100	0.0409052941073	0.271211045423	0.154,1.0,0.0	0.154,0.0,0.057	0.314
276	"ENSMUSG00000004071.13"	"Cdip1"	chr16	-	4768744	4769795	4768744	4769018	4769639	4769795	276	21,60,23	229,681,152	41,48,100	410,505,554	200	100	0.118289577823	0.453965180713	0.044,0.042,0.07	0.048,0.045,0.083	-0.007
281	"ENSMUSG00000031736.11"	"Crnde"	chr8	-	92346349	92346870	92346349	92346463	92346783	92346870	281	1,6,6	10,29,2	7,7,14	30,30,36	200	100	0.906504249731	1.0	0.048,0.094,0.6	0.104,0.104,0.163	0.124
285	"ENSMUSG00000040219.4"	"Ttc12"	chr9	-	49471861	49472543	49471861	49471883	49472382	49472543	285	1,1,1	13,32,1	0,2,8	27,37,35	200	100	0.0916488834647	0.401114207815	0.037,0.015,0.333	0.0,0.026,0.103	0.085
286	"ENSMUSG00000079657.10"	"Rab26"	chr17	-	24530054	24530443	24530054	24530120	24530390	24530443	286	4,9,1	0,1,0	8,17,12	2,0,3	200	100	0.0132433764153	0.150226735867	1.0,0.818,1.0	0.667,1.0,0.667	0.161
287	"ENSMUSG00000005823.9"	"Gpr108"	chr17	-	57237205	57237497	57237205	57237323	57237423	57237497	287	0,4,3	24,85,34	2,6,5	60,76,48	199	100	0.280092932641	0.72524062916	0.0,0.023,0.042	0.016,0.038,0.05	-0.013
289	"ENSMUSG00000022231.10"	"Sema5a"	chr15	+	32548714	32550462	32548714	32548813	32550248	32550462	289	0,3,1	37,85,29	2,1,12	66,64,132	200	100	0.0552201843893	0.308635742412	0.0,0.017,0.017	0.015,0.008,0.043	-0.011
291	"ENSMUSG00000039660.16"	"Spout1"	chr2	-	30175186	30175812	30175186	30175289	30175713	30175812	291	11,41,22	145,454,147	19,24,65	270,393,371	200	100	0.811591130415	1.0	0.037,0.043,0.07	0.034,0.03,0.081	0.002
292	"ENSMUSG00000039660.16"	"Spout1"	chr2	-	30177322	30177965	30177322	30177482	30177592	30177965	292	9,50,18	146,459,142	35,48,56	260,415,314	200	100	0.0513218289785	0.299579428138	0.03,0.052,0.06	0.063,0.055,0.082	-0.019
293	"ENSMUSG00000039660.16"	"Spout1"	chr2	-	30177592	30177965	30177592	30177721	30177919	30177965	293	39,114,47	112,392,107	72,99,116	218,352,328	200	100	0.739239800803	1.0	0.148,0.127,0.18	0.142,0.123,0.15	0.013
295	"ENSMUSG00000023088.17"	"Abcc1"	chr16	+	14466103	14467098	14466103	14466230	14466996	14467098	295	1,6,8	25,66,8	1,1,7	40,46,70	200	100	0.0229325909561	0.197113893914	0.02,0.043,0.333	0.012,0.011,0.048	0.108
