ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
207	"ENSG00000136960"	"ENPP2"	chr8	-	120582944	120584490	120582944	120583081	120584415	120584490	207	0,0,1	1,1,5	2,0,0	0,2,1	202	101	0.407180474941	1.0	0.0,0.0,0.091	1.0,0.0,0.0	-0.303
214	"ENSG00000269640"	"CTD-2521M24.9"	chr19	+	17523905	17524114	17523905	17523913	17524029	17524114	214	1,1,1	1,0,1	1,0,0	0,1,0	202	101	1	1.0	0.333,1.0,0.333	1.0,0.0,NA	0.055
221	"ENSG00000156253"	"RWDD2B"	chr21	-	30380560	30380942	30380560	30380628	30380715	30380942	221	4,11,6	94,77,91	2,2,1	6,9,9	187	101	0.605773877693	1.0	0.022,0.072,0.034	0.153,0.107,0.057	-0.063
225	"ENSG00000103034"	"NDRG4"	chr16	+	58541711	58541903	58541711	58541768	58541851	58541903	225	2,4,3	96,84,81	1,2,2	9,11,13	183	101	0.341258684201	1.0	0.011,0.026,0.02	0.058,0.091,0.078	-0.057
226	"ENSG00000103034"	"NDRG4"	chr16	+	58542865	58543093	58542865	58542913	58543057	58543093	226	1,1,1	84,92,102	1,1,0	10,16,12	202	101	1	1.0	0.006,0.005,0.005	0.048,0.03,0.0	-0.021
228	"ENSG00000242485"	"MRPL20"	chr1	-	1341188	1342399	1341188	1341266	1342288	1342399	228	4,7,7	651,675,739	13,15,14	636,686,586	202	101	0.878337817641	1.0	0.003,0.005,0.005	0.01,0.011,0.012	-0.007
229	"ENSG00000072135"	"PTPN18"	chr2	+	131128129	131128355	131128129	131128196	131128277	131128355	229	2,1,1	26,12,12	1,0,0	12,8,18	181	101	0.275543755394	0.87220079574	0.041,0.044,0.044	0.044,0.0,0.0	0.028
230	"ENSG00000067064"	"IDI1"	chr10	-	1089240	1090111	1089240	1089333	1089938	1090111	230	3,7,6	186,188,185	6,8,5	43,34,37	202	101	8.91351460164e-06	0.000101954981758	0.008,0.018,0.016	0.065,0.105,0.063	-0.064
231	"ENSG00000186815"	"TPCN1"	chr12	+	113725967	113726652	113725967	113726039	113726562	113726652	231	6,5,6	83,58,56	3,2,2	37,33,42	202	101	0.247253344717	0.800298030082	0.035,0.041,0.051	0.039,0.029,0.023	0.012
232	"ENSG00000186815"	"TPCN1"	chr12	+	113729678	113730878	113729678	113729763	113730738	113730878	232	0,2,0	85,67,65	0,0,0	42,41,56	202	101	1	1.0	0.0,0.015,0.0	0.0,0.0,0.0	0.005
236	"ENSG00000142303"	"ADAMTS10"	chr19	-	8650015	8650544	8650015	8650192	8650339	8650544	236	0,0,0	15,12,19	0,1,0	5,2,2	202	101	1	1.0	0.0,0.0,0.0	0.0,0.2,0.0	-0.067
237	"ENSG00000142303"	"ADAMTS10"	chr19	-	8660956	8661296	8660956	8661103	8661190	8661296	237	0,0,0	11,20,20	0,1,0	9,7,2	187	101	1	1.0	0.0,0.0,0.0	0.0,0.072,0.0	-0.024
239	"ENSG00000108465"	"CDK5RAP3"	chr17	+	46048487	46048773	46048487	46048518	46048727	46048773	239	36,47,31	106,101,101	13,17,19	27,26,29	202	101	0.0535718146552	0.240319812305	0.145,0.189,0.133	0.194,0.246,0.247	-0.073
240	"ENSG00000108465"	"CDK5RAP3"	chr17	+	46048487	46048773	46048487	46048537	46048727	46048773	240	36,47,31	0,0,0	13,17,19	0,1,0	202	101	1	1.0	1.0,1.0,1.0	1.0,0.895,1.0	0.035
241	"ENSG00000108465"	"CDK5RAP3"	chr17	+	46050884	46051397	46050884	46051016	46051296	46051397	241	0,1,0	186,206,202	0,0,0	59,55,49	202	101	1	1.0	0.0,0.002,0.0	0.0,0.0,0.0	0.001
242	"ENSG00000108465"	"CDK5RAP3"	chr17	+	46050884	46051397	46050884	46051059	46051296	46051397	242	0,1,0	27,36,22	0,0,0	5,16,9	202	101	1	1.0	0.0,0.014,0.0	0.0,0.0,0.0	0.005
243	"ENSG00000108465"	"CDK5RAP3"	chr17	+	46050884	46051397	46050884	46051062	46051296	46051397	243	0,1,0	5,6,11	0,0,0	6,2,3	202	101	1	1.0	0.0,0.077,0.0	0.0,0.0,0.0	0.026
244	"ENSG00000108465"	"CDK5RAP3"	chr17	+	46051765	46052703	46051765	46051814	46052524	46052703	244	41,72,64	85,100,92	21,16,17	32,21,20	202	101	0.6150599567	1.0	0.194,0.265,0.258	0.247,0.276,0.298	-0.035
245	"ENSG00000108465"	"CDK5RAP3"	chr17	+	46051765	46052703	46051765	46051814	46052537	46052703	245	41,72,64	1,0,1	21,16,17	0,0,0	202	101	1	1.0	0.953,1.0,0.97	1.0,1.0,1.0	-0.026
246	"ENSG00000108465"	"CDK5RAP3"	chr17	+	46052879	46053379	46052879	46053004	46053234	46053379	246	0,1,0	3,2,5	0,0,0	1,0,1	202	101	1	1.0	0.0,0.2,0.0	0.0,NA,0.0	0.067
247	"ENSG00000108465"	"CDK5RAP3"	chr17	+	46052879	46053379	46052879	46053019	46053234	46053379	247	0,1,0	90,110,101	0,0,0	22,35,28	202	101	1	1.0	0.0,0.005,0.0	0.0,0.0,0.0	0.002
248	"ENSG00000108465"	"CDK5RAP3"	chr17	+	46058802	46059134	46058802	46058825	46058952	46059134	248	179,213,127	10,1,2	39,51,40	1,2,0	202	101	0.213273368513	0.714899030813	0.899,0.991,0.969	0.951,0.927,1.0	-0.006
250	"ENSG00000148218"	"ALAD"	chr9	-	116152872	116153213	116152872	116152956	116153077	116153213	250	5,0,5	40,49,35	1,3,5	6,8,4	202	101	0.0101085248566	0.0593488238513	0.059,0.0,0.067	0.077,0.158,0.385	-0.165
251	"ENSG00000163050"	"ADCK3"	chr1	+	227169727	227170464	227169727	227169850	227170378	227170464	251	0,2,0	14,13,18	0,1,0	8,6,5	202	101	1	1.0	0.0,0.071,0.0	0.0,0.077,0.0	-0.002
252	"ENSG00000163050"	"ADCK3"	chr1	+	227171461	227171936	227171461	227171555	227171794	227171936	252	0,0,5	21,16,10	0,0,0	2,0,1	202	101	1	1.0	0.0,0.0,0.2	0.0,NA,0.0	0.067
255	"ENSG00000173137"	"ADCK5"	chr8	+	145616779	145617066	145616779	145616911	145616982	145617066	255	5,3,2	14,23,23	2,0,0	2,5,4	171	101	0.0406622029628	0.193922233731	0.174,0.072,0.049	0.371,0.0,0.0	-0.025
257	"ENSG00000197070"	"ARRDC1"	chr9	+	140507347	140507962	140507347	140507458	140507864	140507962	257	0,1,0	0,0,2	0,0,0	2,0,0	202	101	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
259	"ENSG00000197070"	"ARRDC1"	chr9	+	140507347	140507962	140507347	140507458	140507911	140507962	259	8,3,1	6,6,5	0,0,1	0,0,4	202	101	1	1.0	0.4,0.2,0.091	NA,NA,0.111	0.119
260	"ENSG00000197070"	"ARRDC1"	chr9	+	140508066	140508666	140508066	140508221	140508483	140508666	260	0,1,0	15,16,13	0,0,0	5,3,1	202	101	1	1.0	0.0,0.03,0.0	0.0,0.0,0.0	0.01
262	"ENSG00000182473"	"EXOC7"	chr17	-	74083734	74084643	74083734	74083801	74084544	74084643	262	2,4,1	7,2,5	8,8,9	2,0,1	202	101	4.29337777752e-06	5.13595316636e-05	0.125,0.5,0.091	0.667,1.0,0.818	-0.59
265	"ENSG00000105135"	"ILVBL"	chr19	-	15226811	15227132	15226811	15226882	15226962	15227132	265	1,4,2	192,259,291	1,6,3	42,30,29	180	101	0.00477960394225	0.0304262592421	0.003,0.009,0.004	0.013,0.101,0.055	-0.051
276	"ENSG00000234545"	"FAM133B"	chr7	-	92206968	92207496	92206968	92206990	92207463	92207496	276	115,92,127	27,19,22	304,315,316	58,46,55	202	101	0.35384150342	1.0	0.68,0.708,0.743	0.724,0.774,0.742	-0.036
277	"ENSG00000234545"	"FAM133B"	chr7	-	92206968	92207496	92206968	92207031	92207463	92207496	277	35,24,32	182,132,137	144,149,152	201,249,214	202	101	2.22044604925e-16	8.49986747653e-15	0.088,0.083,0.105	0.264,0.23,0.262	-0.16
278	"ENSG00000140682"	"TGFB1I1"	chr16	+	31483491	31484877	31483491	31483522	31484761	31484877	278	1,1,0	183,182,136	0,0,0	63,45,37	202	101	1	1.0	0.003,0.003,0.0	0.0,0.0,0.0	0.002
279	"ENSG00000140682"	"TGFB1I1"	chr16	+	31484761	31485055	31484761	31484877	31485002	31485055	279	5,6,5	372,375,320	3,3,8	54,59,53	202	101	0.0016662510477	0.012049891078	0.007,0.008,0.008	0.027,0.025,0.07	-0.033
280	"ENSG00000140682"	"TGFB1I1"	chr16	+	31485002	31485298	31485002	31485055	31485155	31485298	280	4,3,4	291,319,275	8,4,4	31,34,48	200	101	2.62207569679e-06	3.31629045176e-05	0.007,0.005,0.007	0.115,0.056,0.04	-0.064
281	"ENSG00000140682"	"TGFB1I1"	chr16	+	31485883	31487506	31485883	31486078	31487332	31487506	281	1,1,0	175,138,229	0,0,0	41,50,32	202	101	1	1.0	0.003,0.004,0.0	0.0,0.0,0.0	0.002
282	"ENSG00000105202"	"FBL"	chr19	-	40325097	40325453	40325097	40325202	40325307	40325453	282	5,11,4	1374,1528,1478	4,4,3	1426,1366,1377	202	101	1	1.0	0.002,0.004,0.001	0.001,0.001,0.001	0.001
283	"ENSG00000105202"	"FBL"	chr19	-	40331256	40331427	40331256	40331322	40331361	40331427	283	439,420,359	2,0,1	340,448,300	0,3,1	139	101	1	1.0	0.994,1.0,0.996	1.0,0.991,0.995	0.001
290	"ENSG00000168894"	"RNF181"	chr2	+	85824226	85824704	85824226	85824301	85824567	85824704	290	22,35,34	861,865,872	15,21,19	545,506,463	202	101	0.947434689979	1.0	0.013,0.02,0.019	0.014,0.02,0.02	-0.001
291	"ENSG00000177628"	"GBA"	chr1	-	155204985	155205635	155204985	155205102	155205471	155205635	291	3,0,2	169,141,167	1,0,0	108,142,132	202	101	1	1.0	0.009,0.0,0.006	0.005,0.0,0.0	0.003
301	"ENSG00000143369"	"ECM1"	chr1	+	150482136	150482478	150482136	150482238	150482397	150482478	301	6,5,2	527,580,510	4,4,8	556,536,436	202	101	1	1.0	0.006,0.004,0.002	0.004,0.004,0.009	-0.002
304	"ENSG00000115317"	"HTRA2"	chr2	+	74758465	74758829	74758465	74758498	74758693	74758829	304	1,3,3	0,0,1	5,6,12	2,0,0	202	101	0.875692840398	1.0	1.0,1.0,0.6	0.556,1.0,1.0	0.015
305	"ENSG00000115317"	"HTRA2"	chr2	+	74758465	74758829	74758465	74758498	74758723	74758829	305	1,3,3	142,152,149	5,6,12	38,26,36	202	101	2.74470446371e-10	5.66909821245e-09	0.004,0.01,0.01	0.062,0.103,0.143	-0.095
306	"ENSG00000115317"	"HTRA2"	chr2	+	74758465	74758829	74758465	74758538	74758723	74758829	306	0,0,1	6,2,3	2,0,5	0,0,1	202	101	1	1.0	0.0,0.0,0.143	1.0,NA,0.714	-0.809
307	"ENSG00000149743"	"TRPT1"	chr11	-	63991571	63991813	63991571	63991634	63991756	63991813	307	36,35,36	10,6,5	7,11,4	0,0,1	202	101	7.04118565268e-05	0.000687593333634	0.643,0.745,0.783	1.0,1.0,0.667	-0.165
308	"ENSG00000149743"	"TRPT1"	chr11	-	63991571	63991813	63991571	63991682	63991756	63991813	308	4,3,4	55,62,66	2,6,0	7,11,8	174	101	0.0409326303731	0.194888195358	0.041,0.027,0.034	0.142,0.24,0.0	-0.093
309	"ENSG00000149743"	"TRPT1"	chr11	-	63991756	63992189	63991756	63991813	63992014	63992189	309	5,3,4	73,72,76	7,2,3	20,23,18	202	101	0.0129610895631	0.0732505671962	0.033,0.02,0.026	0.149,0.042,0.077	-0.063
311	"ENSG00000149743"	"TRPT1"	chr11	-	63992272	63993052	63992272	63992442	63992970	63993052	311	3,2,6	86,61,74	0,0,0	6,8,5	202	101	0.13319757597	0.50503173001	0.017,0.016,0.039	0.0,0.0,0.0	0.024
313	"ENSG00000173818"	"ENDOV"	chr17	+	78403572	78404143	78403572	78403631	78403840	78404143	313	10,14,11	17,8,9	2,0,4	2,2,2	202	101	0.381470198185	1.0	0.227,0.467,0.379	0.333,0.0,0.5	0.08
315	"ENSG00000065357"	"DGKA"	chr12	+	56333198	56333954	56333198	56333313	56333865	56333954	315	0,0,1	59,54,43	0,0,0	14,9,8	202	101	1	1.0	0.0,0.0,0.011	0.0,0.0,0.0	0.004
316	"ENSG00000065357"	"DGKA"	chr12	+	56333865	56334217	56333865	56333954	56334035	56334217	316	0,0,0	0,1,2	1,0,0	0,0,0	181	101	1	1.0	NA,0.0,0.0	1.0,NA,NA	-1.0
318	"ENSG00000065357"	"DGKA"	chr12	+	56333198	56334217	56333198	56333954	56334097	56334217	318	0,0,0	58,48,45	1,0,0	16,11,7	202	101	1	1.0	0.0,0.0,0.0	0.03,0.0,0.0	-0.01
321	"ENSG00000065357"	"DGKA"	chr12	+	56334680	56335109	56334680	56334764	56335035	56335109	321	2,2,0	66,34,61	0,1,0	6,16,7	202	101	1	1.0	0.015,0.029,0.0	0.0,0.03,0.0	0.005
322	"ENSG00000065357"	"DGKA"	chr12	+	56335781	56336047	56335781	56335867	56335957	56336047	322	4,3,4	105,108,110	0,1,1	14,21,19	190	101	0.415811708306	1.0	0.02,0.015,0.019	0.0,0.025,0.027	0.001
323	"ENSG00000065357"	"DGKA"	chr12	+	56345406	56345883	56345406	56345567	56345818	56345883	323	1,0,1	97,90,85	0,0,0	22,25,19	202	101	1	1.0	0.005,0.0,0.006	0.0,0.0,0.0	0.004
324	"ENSG00000065357"	"DGKA"	chr12	+	56345406	56346215	56345406	56345567	56346124	56346215	324	0,1,0	6,7,4	1,0,1	1,0,1	202	101	1	1.0	0.0,0.067,0.0	0.333,NA,0.333	-0.311
326	"ENSG00000065357"	"DGKA"	chr12	+	56347133	56347805	56347133	56347194	56347468	56347805	326	0,0,0	51,61,53	1,0,1	6,10,11	202	101	1	1.0	0.0,0.0,0.0	0.077,0.0,0.043	-0.04
329	"ENSG00000105443"	"CYTH2"	chr19	+	48978094	48981402	48978094	48978206	48981325	48981402	329	3,2,2	127,87,118	25,25,24	21,20,29	202	101	0	0.0	0.012,0.011,0.008	0.373,0.385,0.293	-0.34
331	"ENSG00000164896"	"FASTK"	chr7	-	150773712	150774114	150773712	150773919	150773999	150774114	331	0,1,0	386,427,422	0,0,0	36,33,36	180	101	1	1.0	0.0,0.001,0.0	0.0,0.0,0.0	0.0
333	"ENSG00000164896"	"FASTK"	chr7	-	150774187	150774488	150774187	150774323	150774396	150774488	333	5,4,1	406,401,371	0,0,0	43,50,33	173	101	1	1.0	0.007,0.006,0.002	0.0,0.0,0.0	0.005
336	"ENSG00000164896"	"FASTK"	chr7	-	150774396	150774867	150774396	150774488	150774707	150774867	336	5,5,8	418,385,434	1,3,1	43,61,52	202	101	1	1.0	0.006,0.006,0.009	0.011,0.024,0.01	-0.008
338	"ENSG00000125459"	"MSTO1"	chr1	+	155580031	155580351	155580031	155580123	155580215	155580351	338	0,2,0	0,2,1	2,1,0	0,1,1	192	101	1	1.0	NA,0.345,0.0	1.0,0.345,0.0	-0.276
340	"ENSG00000125459"	"MSTO1"	chr1	+	155581006	155581394	155581006	155581082	155581339	155581394	340	0,4,5	3,1,1	7,7,2	0,0,0	202	101	8.14366027282e-05	0.000781954804123	0.0,0.667,0.714	1.0,1.0,1.0	-0.54
341	"ENSG00000125459"	"MSTO1"	chr1	+	155581006	155581394	155581006	155581146	155581339	155581394	341	0,3,3	13,16,16	7,6,2	6,5,7	202	101	0.000614452078938	0.00494143394575	0.0,0.086,0.086	0.368,0.375,0.125	-0.232
342	"ENSG00000167962"	"ZNF598"	chr16	-	2049496	2050482	2049496	2050257	2050391	2050482	342	0,0,0	69,95,66	4,2,2	54,45,45	202	101	0.338389115315	1.0	0.0,0.0,0.0	0.036,0.022,0.022	-0.027
343	"ENSG00000167962"	"ZNF598"	chr16	-	2049496	2050482	2049496	2050257	2050409	2050482	343	6,13,9	51,46,32	17,19,14	26,25,23	202	101	4.79098912123e-05	0.000479265845542	0.056,0.124,0.123	0.246,0.275,0.233	-0.15
346	"ENSG00000173171"	"MTX1"	chr1	+	155180338	155182010	155180338	155180418	155181917	155182010	346	2,0,5	115,144,139	2,5,2	56,52,55	202	101	0.236290974549	0.774419392614	0.009,0.0,0.018	0.018,0.046,0.018	-0.018
349	"ENSG00000134575"	"ACP2"	chr11	-	47269191	47269684	47269191	47269278	47269588	47269684	349	1,3,3	76,74,86	4,1,4	37,47,40	202	101	0.11295689906	0.439429887807	0.007,0.02,0.017	0.051,0.011,0.048	-0.022
353	"ENSG00000081307"	"UBA5"	chr3	+	132390620	132391021	132390620	132390725	132390893	132391021	353	1,0,0	229,211,191	0,0,0	96,96,119	202	101	1	1.0	0.002,0.0,0.0	0.0,0.0,0.0	0.001
354	"ENSG00000075336"	"TIMM21"	chr18	+	71822379	71822638	71822379	71822442	71822540	71822638	354	7,12,5	231,218,280	5,7,14	80,63,110	198	101	0.000458027184879	0.00377872427525	0.015,0.027,0.009	0.031,0.054,0.061	-0.032
355	"ENSG00000107959"	"PITRM1"	chr10	-	3199121	3199723	3199121	3199256	3199626	3199723	355	1,1,0	193,197,200	0,0,0	104,123,105	202	101	1	1.0	0.003,0.003,0.0	0.0,0.0,0.0	0.002
361	"ENSG00000109171"	"SLAIN2"	chr4	+	48384584	48384944	48384584	48384656	48384744	48384944	361	26,27,29	0,1,2	62,57,55	0,0,0	188	101	0.478685018137	1.0	1.0,0.936,0.886	1.0,1.0,1.0	-0.059
365	"ENSG00000143549"	"TPM3"	chr1	-	154143124	154145454	154143124	154143187	154145383	154145454	365	39,40,30	2,2,2	94,99,80	10,21,16	202	101	0.000830157512789	0.00649422948016	0.907,0.909,0.882	0.825,0.702,0.714	0.152
367	"ENSG00000167552"	"TUBA1A"	chr12	-	49580092	49580616	49580092	49580241	49580393	49580616	367	0,1,0	3819,3633,3695	0,0,0	2529,2617,2380	202	101	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
369	"ENSG00000108821"	"COL1A1"	chr17	-	48264000	48264483	48264000	48264283	48264375	48264483	369	60,77,74	16478,16498,15816	104,94,83	20934,20961,18342	192	101	1	1.0	0.002,0.002,0.002	0.003,0.002,0.002	-0.0
370	"ENSG00000108821"	"COL1A1"	chr17	-	48276778	48276951	48276778	48276814	48276916	48276951	370	769,692,692	10086,9630,9504	996,872,873	13463,13158,11655	202	101	0.779342513276	1.0	0.037,0.035,0.035	0.036,0.032,0.036	0.001
371	"ENSG00000071894"	"CPSF1"	chr8	-	145619097	145619375	145619097	145619253	145619327	145619375	371	38,46,28	304,311,298	33,25,33	169,173,145	174	101	0.017202850013	0.0928371849386	0.068,0.079,0.052	0.102,0.077,0.117	-0.032
372	"ENSG00000071894"	"CPSF1"	chr8	-	145619448	145619770	145619448	145619515	145619593	145619770	372	31,41,31	337,360,311	13,13,18	198,178,185	178	101	0.145194483541	0.536490813702	0.05,0.061,0.054	0.036,0.04,0.052	0.012
373	"ENSG00000071894"	"CPSF1"	chr8	-	145625381	145625670	145625381	145625475	145625559	145625670	373	22,30,18	347,308,348	5,5,4	196,201,169	184	101	5.14305160285e-05	0.00051107701132	0.034,0.051,0.028	0.014,0.013,0.013	0.024
374	"ENSG00000071894"	"CPSF1"	chr8	-	145625559	145625887	145625559	145625670	145625747	145625887	374	22,30,18	287,266,297	5,5,4	182,207,153	177	101	7.29313696135e-06	8.44298234518e-05	0.042,0.06,0.033	0.015,0.014,0.015	0.03
378	"ENSG00000185000"	"DGAT1"	chr8	-	145540684	145540915	145540684	145540772	145540849	145540915	378	10,14,7	77,70,74	8,4,5	28,34,27	177	101	0.5674264521	1.0	0.069,0.102,0.051	0.14,0.063,0.096	-0.026
379	"ENSG00000185000"	"DGAT1"	chr8	-	145541757	145542025	145541757	145541832	145541923	145542025	379	10,4,3	90,92,76	1,1,2	25,39,23	191	101	0.114352527221	0.443656899529	0.055,0.022,0.02	0.021,0.013,0.044	0.006
381	"ENSG00000169592"	"INO80E"	chr16	+	30007564	30007938	30007564	30007712	30007867	30007938	381	9,4,7	201,156,158	15,8,9	34,52,57	202	101	4.09576316196e-08	6.49664974474e-07	0.022,0.013,0.022	0.181,0.071,0.073	-0.089
382	"ENSG00000169592"	"INO80E"	chr16	+	30012532	30015978	30012532	30012851	30015888	30015978	382	0,1,0	8,7,2	0,1,0	1,4,2	202	101	1	1.0	0.0,0.067,0.0	0.0,0.111,0.0	-0.015
386	"ENSG00000157353"	"FUK"	chr16	+	70500784	70501374	70500784	70500857	70501276	70501374	386	0,1,1	7,5,2	0,1,0	1,3,1	202	101	1	1.0	0.0,0.091,0.2	0.0,0.143,0.0	0.049
387	"ENSG00000157353"	"FUK"	chr16	+	70500784	70501869	70500784	70500857	70501788	70501869	387	0,1,1	0,0,1	0,1,1	0,0,0	202	101	1	1.0	NA,1.0,0.333	NA,1.0,1.0	-0.334
388	"ENSG00000157353"	"FUK"	chr16	+	70500784	70501869	70500784	70501374	70501788	70501869	388	0,0,0	5,9,5	0,0,1	1,4,4	202	101	1	1.0	0.0,0.0,0.0	0.0,0.0,0.111	-0.037
394	"ENSG00000168818"	"STX18"	chr4	-	4420694	4422671	4420694	4421856	4422590	4422671	394	3,3,4	86,103,96	0,3,1	57,44,38	202	101	0.58923436133	1.0	0.017,0.014,0.02	0.0,0.033,0.013	0.002
395	"ENSG00000168818"	"STX18"	chr4	-	4458917	4459227	4458917	4458984	4459149	4459227	395	2,1,2	113,132,109	2,4,1	5,4,6	202	101	0.000594642926888	0.00480906998055	0.009,0.004,0.009	0.167,0.333,0.077	-0.185
397	"ENSG00000051523"	"CYBA"	chr16	-	88712523	88713246	88712523	88712605	88713162	88713246	397	13,13,6	392,333,335	4,11,14	404,361,336	202	101	0.638636705209	1.0	0.016,0.019,0.009	0.005,0.015,0.02	0.001
398	"ENSG00000051523"	"CYBA"	chr16	-	88713162	88713583	88713162	88713246	88713508	88713583	398	4,11,6	514,490,496	5,7,8	511,531,525	202	101	1	1.0	0.004,0.011,0.006	0.005,0.007,0.008	0.0
400	"ENSG00000131876"	"SNRPA1"	chr15	-	101825930	101827215	101825930	101826006	101827112	101827215	400	1,3,3	26,17,17	5,3,3	35,33,30	202	101	0.823466859266	1.0	0.019,0.081,0.081	0.067,0.043,0.048	0.008
401	"ENSG00000172613"	"RAD9A"	chr11	+	67163382	67163646	67163382	67163492	67163581	67163646	401	0,4,0	48,49,69	0,1,1	16,17,21	189	101	1	1.0	0.0,0.042,0.0	0.0,0.03,0.025	-0.004
402	"ENSG00000185122"	"HSF1"	chr8	+	145533457	145534935	145533457	145533582	145534859	145534935	402	2,3,1	247,287,257	0,1,5	93,84,111	202	101	1	1.0	0.004,0.005,0.002	0.0,0.006,0.022	-0.006
403	"ENSG00000185122"	"HSF1"	chr8	+	145537508	145537717	145537508	145537574	145537647	145537717	403	6,9,3	183,205,189	2,2,3	96,98,85	173	101	0.332316025809	0.995006941156	0.019,0.025,0.009	0.012,0.012,0.02	0.003
404	"ENSG00000146425"	"DYNLT1"	chr6	-	159057505	159058926	159057505	159057929	159058802	159058926	404	2,3,4	0,0,0	0,1,2	0,0,1	202	101	1	1.0	1.0,1.0,1.0	NA,1.0,0.5	0.25
405	"ENSG00000029363"	"BCLAF1"	chr6	-	136596980	136597646	136596980	136597127	136597605	136597646	405	362,278,327	3,2,1	753,807,738	0,0,2	202	101	1	1.0	0.984,0.986,0.994	1.0,1.0,0.995	-0.01
406	"ENSG00000007541"	"PIGQ"	chr16	+	630182	630972	630182	630263	630857	630972	406	4,2,1	21,20,18	0,1,0	6,0,3	202	101	0.320674277328	0.970132613497	0.087,0.048,0.027	0.0,1.0,0.0	-0.279
408	"ENSG00000137070"	"IL11RA"	chr9	+	34655214	34655662	34655214	34655314	34655601	34655662	408	0,2,0	10,6,5	0,0,0	1,0,0	202	101	1	1.0	0.0,0.143,0.0	0.0,NA,NA	0.048
411	"ENSG00000103145"	"HCFC1R1"	chr16	-	3073233	3073531	3073233	3073362	3073474	3073531	411	15,13,17	623,692,689	11,12,11	466,465,393	202	101	0.691122796616	1.0	0.012,0.009,0.012	0.012,0.013,0.014	-0.002
412	"ENSG00000103145"	"HCFC1R1"	chr16	-	3073233	3073969	3073233	3073531	3073847	3073969	412	37,40,36	801,857,832	28,26,14	533,595,480	202	101	0.627976063648	1.0	0.023,0.023,0.021	0.026,0.021,0.014	0.002
413	"ENSG00000129657"	"SEC14L1"	chr17	+	75084830	75085353	75084830	75085031	75085234	75085353	413	11,9,8	33,29,37	5,2,4	6,4,6	202	101	0.172342121657	0.608602990501	0.143,0.134,0.098	0.294,0.2,0.25	-0.123
415	"ENSG00000129657"	"SEC14L1"	chr17	+	75209999	75212884	75209999	75210101	75212630	75212884	415	11,9,9	15,11,22	5,2,4	3,1,0	202	101	0.0252226693473	0.128851038605	0.268,0.29,0.17	0.455,0.5,1.0	-0.409
416	"ENSG00000111144"	"LTA4H"	chr12	-	96402871	96407036	96402871	96402926	96406965	96407036	416	10,16,10	326,294,276	2,2,3	158,207,204	202	101	0.00762358070654	0.0461757388364	0.015,0.026,0.018	0.006,0.005,0.007	0.014
418	"ENSG00000188603"	"CLN3"	chr16	-	28493425	28493703	28493425	28493519	28493647	28493703	418	1,2,5	77,57,69	0,1,1	18,26,15	202	101	0.729824754409	1.0	0.006,0.017,0.035	0.0,0.019,0.032	0.002
419	"ENSG00000188603"	"CLN3"	chr16	-	28493647	28493866	28493647	28493703	28493797	28493866	419	1,1,3	71,66,75	0,0,0	14,25,17	194	101	1	1.0	0.007,0.008,0.02	0.0,0.0,0.0	0.012
420	"ENSG00000188603"	"CLN3"	chr16	-	28493647	28493993	28493647	28493703	28493928	28493993	420	2,0,4	0,0,2	0,0,0	0,3,0	202	101	1	1.0	1.0,NA,0.5	NA,0.0,NA	0.75
421	"ENSG00000188603"	"CLN3"	chr16	-	28493647	28493993	28493647	28493866	28493946	28493993	421	9,3,6	83,86,86	2,6,2	15,19,17	180	101	0.100538395019	0.402574242817	0.057,0.019,0.038	0.07,0.151,0.062	-0.056
422	"ENSG00000188603"	"CLN3"	chr16	-	28502802	28503156	28502802	28502881	28503034	28503156	422	0,0,2	94,59,53	0,1,0	21,16,20	202	101	1	1.0	0.0,0.0,0.019	0.0,0.03,0.0	-0.004
424	"ENSG00000118046"	"STK11"	chr19	+	1220371	1220716	1220371	1220504	1220579	1220716	424	0,0,1	121,119,112	0,1,1	4,2,5	175	101	1	1.0	0.0,0.0,0.005	0.0,0.224,0.103	-0.107
425	"ENSG00000118046"	"STK11"	chr19	+	1221211	1222005	1221211	1221339	1221947	1222005	425	3,4,2	156,161,142	1,0,0	37,60,52	202	101	1	1.0	0.01,0.012,0.007	0.013,0.0,0.0	0.005
427	"ENSG00000198258"	"UBL5"	chr19	+	9939002	9939351	9939002	9939065	9939267	9939351	427	74,71,69	16,15,8	95,93,80	16,8,15	202	101	0.430239830129	1.0	0.698,0.703,0.812	0.748,0.853,0.727	-0.038
428	"ENSG00000198258"	"UBL5"	chr19	+	9939002	9939351	9939002	9939069	9939267	9939351	428	33,32,37	2467,2492,2558	44,46,47	2632,2811,2391	202	101	1	1.0	0.007,0.006,0.007	0.008,0.008,0.01	-0.002
430	"ENSG00000105193"	"RPS16"	chr19	-	39923862	39924209	39923862	39924058	39924161	39924209	430	16,17,17	13165,13559,13519	48,56,39	15165,15818,13543	202	101	1	1.0	0.001,0.001,0.001	0.002,0.002,0.001	-0.001
